TYPE,WDPAID,NAME,IUCN_CAT,MARINE,REP_AREA,GIS_AREA,GIS_AREA_imputed,NO_TAKE,STATUS,STATUS_YR,ISO3,GOV_TYPE
Polygon,478602,Reserva Biológica Do Parazinho,Ia,1,2.762533,2.76251318487695,False,Unknown,Designated,1985,BRA,Sub-national ministry or agency
Polygon,555783131,Buenavista,VI,0,13.6003469871,13.6001937870738,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555636388,Altos De Pedro Palo,VI,0,0.12866962489542,0.128669626955291,False,Unknown,Designated,2006,COL,Individual landowners
Polygon,101761,Reserva De Desenvolvimento Sustentável Do Rio Iratapuru,VI,0,8735.889362,8735.82638827181,False,Unknown,Designated,1997,BRA,Sub-national ministry or agency
Polygon,555697802,Santa Lucía,VI,0,1.2343185698186,1.23376951672384,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555555842,Arrayanal,VI,0,11.924778282433,11.913329279057,False,Unknown,Designated,2011,COL,Sub-national ministry or agency
Polygon,555556037,Reserva Miravalle,VI,0,0.69201191104045,0.692011903419803,False,Unknown,Designated,2010,COL,Individual landowners
Polygon,555555790,Sisavita,II,0,121.25501674455,121.2550167642,False,Unknown,Designated,2008,COL,Sub-national ministry or agency
Polygon,555697809,Lote No. 2 La Chonta,VI,0,0.33286941665559,0.332727055818532,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555555928,Célula Verde,VI,0,0.091533539854175,0.0916451725630427,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555576479,Apa Itupararanga,V,0,935.871541,935.864894992598,False,Unknown,Designated,1998,BRA,Sub-national ministry or agency
Polygon,555783133,Birmania,VI,0,2.5628682921,2.56136681899284,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783134,Laguna del Cacique Guatavita y Cuchilla de Peña Blanca,VI,0,6.77052333369,6.78008132334904,False,Unknown,Designated,1993,COL,Sub-national ministry or agency
Polygon,555783135,Cerro El Tabor,VI,0,11.5603619792,11.5688012811779,False,Unknown,Designated,2005,COL,Sub-national ministry or agency
Polygon,555783285,Macizo El Tablazo,VI,0,164.661014557,164.857018643317,False,Unknown,Designated,2021,COL,Sub-national ministry or agency
Polygon,555783140,Cha Ma Chia,VI,0,0.0100005640565,0.0100005237579158,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555576452,Apa Jundiaí,V,0,501.039959,501.036401628979,False,Unknown,Designated,1984,BRA,Sub-national ministry or agency
Polygon,555783141,La Independencia,VI,0,0.382501516783,0.382383183023326,False,Unknown,Designated,2021,COL,Individual landowners
Polygon,555783142,Fundación Reserva La Esperanza,VI,0,0.0900602448821,0.0899841648162459,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783350,La Floresta,VI,0,0.40128747014,0.401043473136096,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555783322,Conjunto De Reservas Naturales De Sumicol Sas,VI,0,0.166309984734,0.166533172480107,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783137,El Caiman,VI,0,3.12875565301,3.13341607811549,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783138,Refugio De Las Aves,VI,0,0.0294311664623,0.0294708190192484,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783139,San Francisco,VI,0,2.31097366636,2.30987213353113,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783277,La Ramada,VI,0,0.317555357958,0.317996158328135,False,Unknown,Designated,2023,COL,Individual landowners
Polygon,555783343,Clavellinas,VI,0,0.145432933209,0.145661343002376,False,Unknown,Designated,2023,COL,Individual landowners
Polygon,555783144,Buenos Aires,VI,0,0.0496324432192,0.0495982136531204,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783143,La Dorada,VI,0,0.799400374538,0.799859655873152,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783283,Las Palmeras,VI,0,2.46584099686,2.46059515403808,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555636151,La Chorrera,VI,0,0.11138200601427,0.11138200605866,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555636115,Nueva Delhi,VI,0,1.4353492340872,1.43762999248435,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555697688,Los Charcones,VI,0,0.30083698018686,0.300927312966999,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555697748,La Cabaña,VI,0,0.39173417948827,0.392345692209388,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555783145,Laguna El Juncal,VI,0,0.282157516811,0.282604250090521,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555555896,Sueños Verdes,VI,0,0.18328086192755,0.183280866435221,False,Unknown,Designated,2006,COL,Individual landowners
Polygon,555783146,Leguaro,VI,0,0.833324719103,0.831558577043513,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783147,El Santuario,VI,0,0.0162338159477,0.0162598184951906,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555555784,Montebello,VI,0,0.84415134987914,0.844151374475964,False,Unknown,Designated,2008,COL,Sub-national ministry or agency
Polygon,555783153,La Estrella,VI,0,0.0664911374242,0.0664869456690103,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783148,Los Iguanitos,VI,0,0.625003325864,0.624946922636356,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555783149,La Fortuna,VI,0,1.85962948848,1.85962744687974,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555783152,Lorena,VI,0,0.166605821906,0.166584697299577,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783150,Maporita,VI,0,0.0382220157209,0.0382329310024306,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555697733,Fundo Palmarito,VI,0,4.4713827786757,4.47138276440868,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555555786,Metropolitano Cerro el Volador,II,0,1.0368239082831,1.03682390280475,False,Unknown,Designated,2009,COL,Sub-national ministry or agency
Polygon,555555889,La Esmeralda,VI,0,19.025588077039,19.0255882722772,False,Unknown,Designated,2010,COL,Individual landowners
Polygon,555783151,El Socorro,VI,0,0.700439111748,0.700468315076189,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,317061,Río Guabas,VI,0,161.0487706551,161.048770679718,False,Unknown,Designated,1938,COL,Federal or national ministry or agency
Polygon,555636018,El Palmerito,VI,0,0.35058115988343,0.34994860280339,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555636197,Cerro Gordo,VI,0,0.48984501040765,0.489845008548663,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555783154,Playa Alta,VI,0,2.01247835094,2.01230571453713,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555704174,Mis Anhelos,VI,0,0.22634082382807,0.226276639278982,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555783155,Ecofinca Kañarí,VI,0,0.0574542396732,0.0574270776734186,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783156,La Granada,VI,0,0.476999544354,0.476625223887252,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555698001,La Virginia,VI,0,0.28741684250995,0.28724593979885,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555556009,Las Veraneras,VI,0,0.077988235437267,0.0779882264559647,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555697798,El Laurel y El Recreo,VI,0,3.924737843885,3.9235181975118,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555697694,Cerro Chimayoy,VI,0,31.267165003499,31.2671616329694,False,Unknown,Designated,2019,COL,Sub-national ministry or agency
Polygon,555592748,El Trébol,VI,0,0.39982999329941,0.399829974120441,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555783323,Lote Cinco,VI,0,0.115488060129,0.11542587724424,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555592691,El Campín,VI,0,4.1875154691041,4.18751551577025,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555636305,Berlín,VI,0,0.29992105179709,0.299921031259552,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555783324,Fiba,VI,0,0.629357483368,0.630332110849784,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555704206,Ecoparque Icononzue,VI,0,0.016476471883484,0.0164754631926696,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555697843,Páramo de Vida Maitamá - Sonsón,VI,0,406.46964366571,406.300255509405,False,Unknown,Designated,2019,COL,Sub-national ministry or agency
Polygon,555783157,La Cumbre Suesca,VI,0,0.179611981421,0.179866654433804,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555636155,Matohes,VI,0,0.057404154632653,0.0574041637142756,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555635968,Páramo de las Oseras,II,0,331.58015790439,331.580157842694,False,Unknown,Designated,2016,COL,Sub-national ministry or agency
Polygon,555555995,La Angostura,VI,0,0.0921675431763,0.0921675347919703,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555555813,Cerro Gobia,V,0,2.7189285648751,2.71892853330543,False,Unknown,Designated,2011,COL,Sub-national ministry or agency
Polygon,555697786,El Morichal,VI,0,0.25521346324257,0.255051047037079,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555635947,Primavera 6,VI,0,0.018682507066844,0.0186825131026658,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555783158,Los Pomos,VI,0,0.0558739311149,0.0558295338652083,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555783351,Bellavista,VI,0,0.0245985874337,0.0246027604635647,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555555748,La Sabana de las Delicias,VI,0,1.5936225837976,1.59362259399344,False,Unknown,Designated,2008,COL,Sub-national ministry or agency
Polygon,555704201,Garzas,VI,0,8.427228659611,8.42717021453457,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555600260,Reserva Particular Do Patrimônio Natural Riacho Das Pedras,IV,0,3.969959,3.97006980938483,False,Unknown,Designated,2008,BRA,Individual landowners
Polygon,555783159,Canaguay,VI,0,2.08433747881,2.08521043075787,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555592798,Mina San Pacho,VI,0,0.020269502921438,0.020269502612716,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555636117,Cauquitá,VI,0,0.30705287687191,0.307052879087811,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555592694,Limonal,VI,0,16.262962089637,16.2629621758686,False,Unknown,Designated,2013,COL,Individual landowners
Polygon,555556010,San Pedro Y El Recuerdo,VI,0,0.40551789051044,0.405517884795802,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555697816,Monte Rey Vera Cruz,VI,0,0.35115002673082,0.351032210138306,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555697692,Chili Bosque Alto Andino Pijao,VI,0,65.989328194659,65.9893282411381,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555556006,El Carmen,VI,0,0.034182557277914,0.0341825623688146,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555783160,UMPALA - CAÑON DEL CHICAMOCHA,VI,0,39.2022530312,39.2650357337535,False,Unknown,Designated,2022,COL,Sub-national ministry or agency
Polygon,555592816,Laguna de San Diego,VI,0,7.5710215435634,7.5710215210875,False,Unknown,Designated,2011,COL,Sub-national ministry or agency
Polygon,555636374,El Jardín,VI,0,0.052977125406536,0.0529771211386315,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555783161,Rancho Grande,VI,0,0.273500449164,0.273513650839657,False,Unknown,Designated,2022,COL,Individual landowners
Polygon,555592718,Buena Vista,VI,0,0.13564432942081,0.135644334353314,False,Unknown,Designated,2006,COL,Individual landowners
Polygon,555636164,Jikuri,VI,0,1.2359429359604,1.23594293417182,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555697847,Reserva El Tamarín,VI,0,0.43435446114419,0.434125024742722,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555636167,El Laguito,VI,0,0.066008171325723,0.0660081902383972,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555636190,Los Rayos,VI,0,0.039998882412406,0.0399988829879403,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555697814,Gualanday,VI,0,0.10627971089665,0.106222460830898,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555556038,Cusagui,VI,0,0.13672366270135,0.136723674153043,False,Unknown,Designated,2010,COL,Individual landowners
Polygon,555635981,Pauxi Pauxi Las Flores y El Porvenir,VI,0,0.99869759683096,0.998697579058317,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555636230,Arenas Blancas,VI,0,2.9599510376036,2.95995105842797,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555697781,Urianaka,VI,0,0.033600437144961,0.0335989751089735,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555635957,El Carrizal,VI,0,0.039159177383443,0.0391591705065259,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555636295,Terrazas de Loma Escondida,VI,0,0.14065294469312,0.140652943739567,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555704183,Bochica,VI,0,0.025560299622398,0.0255602729776732,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636158,Angula Alta - Humedal El Pantano,VI,0,36.345837434617,36.3458373897953,False,Unknown,Designated,2009,COL,Sub-national ministry or agency
Polygon,555697759,Puerto Chigüiro,VI,0,6.3500000040079,6.34972634544428,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555592810,La Marina,VI,0,1.6874003491243,1.68740036465395,False,Unknown,Designated,2004,COL,Sub-national ministry or agency
Polygon,555555974,El Cedral,VI,0,0.5706722533739,0.570672259310254,False,Unknown,Designated,2008,COL,Individual landowners
Polygon,555697735,Los Alisos,VI,0,0.038671840820507,0.0386718317875977,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555635945,El Paraíso del Turpial,VI,0,0.21079430613834,0.210794295660434,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555636014,Providencia,VI,0,0.42842243550005,0.428422447236463,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,19984,La Serranía de Chiribiquete,II,0,42661.687076929,42661.6870803337,False,Unknown,Designated,1989,COL,Federal or national ministry or agency
Polygon,555556030,Villa María y La Marina,VI,0,0.10962432114177,0.109624320337084,False,Unknown,Designated,2008,COL,Individual landowners
Polygon,555697751,La Cabaña,VI,0,0.54550078933662,0.545159264164392,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636276,Hacienda El Cequión,VI,0,16.8833446011,16.8918078174352,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555636066,Veronia,VI,0,0.022654737002389,0.0226547657677465,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555636142,El Encanto,VI,0,0.042763855489202,0.0427638481628257,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555783162,La Floresta,VI,0,0.0240855563842,0.0240803114255489,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555697705,La Laguna,VI,0,0.47921452640446,0.479214504331626,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,153,Cueva de los Guácharos,II,0,71.329443530267,71.3294435545556,False,Unknown,Designated,1960,COL,Federal or national ministry or agency
Polygon,555635994,Corredor de las Alegrias,II,0,100.74953946299,100.749539401743,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555697747,El Motilón,VI,0,0.20657332704113,0.206573339635552,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636270,La Zafra,VI,0,0.30206551733085,0.302065513129809,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555636131,Bosque de Santa  Inés,VI,0,0.2784005,0.278289433270906,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555555975,El Silencio,VI,0,0.26229584333313,0.262295833620614,False,Unknown,Designated,2008,COL,Individual landowners
Polygon,19758,Floresta Nacional De Mário Xavier,VI,0,4.959864,4.9598167117637,False,Unknown,Designated,1986,BRA,Sub-national ministry or agency
Polygon,555555992,El Pensil,VI,0,0.48470884440227,0.484708825699284,False,Unknown,Designated,2007,COL,Individual landowners
Polygon,555704164,Finca La Primavera,VI,0,0.19037403656518,0.190289577696257,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,100764,Darién,VI,0,614.598987893672,612.167632599305,False,All,Designated,1977,COL,Federal or national ministry or agency
Polygon,555555880,Las Mercedes,VI,0,0.07546790775985,0.0754679073550241,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555555904,Puerta Dorada,VI,0,0.13848809838627,0.138488107530938,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555636174,Chinchorro,VI,0,17.777325120679,17.7773250820876,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555697742,San Agustín,VI,0,5.5678533905332,5.5671005085216,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,100737,Ríos Chorrera y Concepción,VI,0,44.275401264083,44.2754012618346,False,Unknown,Designated,1991,COL,Federal or national ministry or agency
Polygon,555555697,Páramo de Rabanal,II,0,45.299733854456,45.2997338833747,False,Unknown,Designated,2009,COL,Sub-national ministry or agency
Polygon,555697839,La Constancia,VI,0,0.091351651600179,0.0912905151091518,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636095,Sol y Luna,VI,0,0.076999634601967,0.0769996510244317,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555592727,Parcela No. 20 Boca de Monte,VI,0,0.037504685891272,0.0375046789999317,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555704212,Mamaramos,VI,0,0.018475060462608,0.0184730387248136,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555697671,La Esneda,VI,0,0.02058085261519,0.0205808397361717,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555555960,Tauro,VI,0,1.0098461583195,1.00984619511372,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555697720,La Gloria,VI,0,2.1841762968093,2.1841762948024,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555556041,Hato Venecia De Guanapalo,VI,0,65.009784271294,65.009784508168,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555636241,Hacienda Villa Mery,VI,0,7.6202437287291,7.62024370838063,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555704172,El León,VI,0,3.2855876386386,3.28557364614311,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555636284,La Judea IV,VI,0,0.72204229095903,0.722042287421717,False,Unknown,Designated,2013,COL,Individual landowners
Polygon,555697799,Páramo de las Ovejas-Tauso,II,0,150.0056637619,150.005663718987,False,Unknown,Designated,2018,COL,Sub-national ministry or agency
Polygon,555636400,Pullitopamba,VI,0,0.18071942053742,0.180719418602309,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555511937,Selva de Florencia,II,0,100.20115348048,100.171229917359,False,Unknown,Designated,2005,COL,Federal or national ministry or agency
Polygon,555704149,El Tablón,VI,0,0.22340573108672,0.223331557579298,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555592789,Palmeras,VI,0,8.0445920577631,8.04459203655832,False,Unknown,Designated,2013,COL,Individual landowners
Polygon,555697715,El Descanso del Río Negro,VI,0,0.095140570788246,0.0951392933538503,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,125,Ciénaga Grande de Santa Marta,Ib,0,270.18734608104,270.187345884456,False,Unknown,Designated,1977,COL,Federal or national ministry or agency
Polygon,555592766,Los Arrayanes,VI,0,0.051119927501123,0.051119923505902,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555636073,Quebrada La Valenzuela,VI,0,4.7450710367652,4.74507104457026,False,Unknown,Designated,1939,COL,Federal or national ministry or agency
Polygon,555697850,El Sauce,VI,0,0.0055770704329687,0.0055770700763802,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555697796,California,VI,0,0.46212523338745,0.461989104582304,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555555874,El Jazmin,VI,0,0.054923516794399,0.0549234927412725,False,Unknown,Designated,2003,COL,Individual landowners
Polygon,555636171,Carimagua,VI,0,150.76790981105,150.767909702603,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555636249,EL Tesoro,VI,0,0.10320991904397,0.103209914722815,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555592813,El Diamante,VI,0,6.5041730757756,6.50417305530959,False,Unknown,Designated,2003,COL,Sub-national ministry or agency
Polygon,555636600,Área De Relevante Interesse Ecológico Das Águas Emendadas Dos Inhamuns,IV,0,4.072306,4.07229679919939,False,Unknown,Designated,2014,BRA,Sub-national ministry or agency
Polygon,555555887,Peñas Blancas,VI,0,0.75830829048196,0.758308295236989,False,Unknown,Designated,2009,COL,Individual landowners
Polygon,555704159,El Edén,VI,0,0.10766032747076,0.107628037096989,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555704219,Miramar,VI,0,1.6269589572973,1.62672504781285,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555636267,Samaria 2,VI,0,0.19592923178073,0.195929239857746,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555704222,La Florida,VI,0,20.347428691824,20.3457696579088,False,Unknown,Designated,2020,COL,Individual landowners
Polygon,555555967,El Pedregal,VI,0,0.11259739399476,0.112597403332689,False,Unknown,Designated,2007,COL,Individual landowners
Polygon,555555726,La Pradera,VI,0,4.549560562556,4.54956054718019,False,Unknown,Designated,2001,COL,Sub-national ministry or agency
Polygon,555635939,Santurbán Arboledas,II,0,218.61903616749,218.619036120437,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555636092,Ciénagas El Sapo y Hoyo Grande,VI,0,122.24837075961,122.248370727916,False,Unknown,Designated,2017,COL,Sub-national ministry or agency
Polygon,555697755,La Hermosa,VI,0,0.52475070066303,0.524424920796598,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,100721,Río Nare,VI,0,88.118035500162,88.1180354895447,False,Unknown,Designated,1970,COL,Federal or national ministry or agency
Polygon,555555848,Musichi,VI,1,14.7044274032918,14.9336359177469,False,Part,Designated,2011,COL,Sub-national ministry or agency
Polygon,555555867,"Páramo de Cristales, Castillejo o Gauchaneque",VI,0,115.72189803418,115.721897958631,False,Unknown,Designated,2011,COL,Sub-national ministry or agency
Polygon,555697772,El Silencio - La Laguna,VI,0,0.21530464704099,0.215177081957591,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555555721,Marruecos,VI,0,0.98589254015033,0.985892508244405,False,Unknown,Designated,2008,COL,Sub-national ministry or agency
Polygon,555704153,La Tribuna,VI,0,0.19039504310327,0.19033738331345,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636177,Las Brisas,VI,0,0.18556280704023,0.185562807034368,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555636111,Páramo de Paja Blanca Territorio Sagrado del Pueblo de los Pastos,II,0,31.069584621807,31.0695846618926,False,Unknown,Designated,2015,COL,Sub-national ministry or agency
Polygon,555636034,Bolivia,VI,0,0.60357859812605,0.602448730611736,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555697812,Gaviota-Caracolí,VI,0,4.7273898314046,4.72700169282199,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555635943,Los Titíes de San Juan,VI,0,0.69977435218667,0.699774365867525,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555635979,Pauxi pauxi predio La Pradera,VI,0,0.25003332380521,0.250033340095504,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555636263,Fuenteviva,VI,0,1.5097576546613,1.50975764663578,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555636223,El Pañuelo,VI,0,12.937781206214,12.9377812122603,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555592824,Bucaramanga,VI,0,48.333222384204,48.3332223616923,False,Unknown,Designated,1996,COL,Sub-national ministry or agency
Polygon,555592701,La Bramadora,VI,0,39.934044917361,39.9340448693357,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555697704,Ciénaga de Chiqueros,VI,0,67.645936507339,67.645936463071,False,Unknown,Designated,2018,COL,Sub-national ministry or agency
Polygon,555600167,Reserva Particular Do Patrimônio Natural Vila Amanda,IV,0,0.343333,0.343327825251948,False,Unknown,Designated,2005,BRA,Individual landowners
Polygon,555697675,La  Muralla,VI,0,0.24318857567956,0.243188576174311,False,Unknown,Designated,2012,COL,Individual landowners
Polygon,555783278,El Encanto y Sus Encantos,VI,0,0.346090568312,0.346007602930746,False,Unknown,Designated,2023,COL,Individual landowners
Polygon,555704216,Las Palmas,VI,0,0.016380502320365,0.0163758797582579,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555555792,Vallelargo,VI,0,4.1807217165545,4.18072165590588,False,Unknown,Designated,2004,COL,Sub-national ministry or agency
Polygon,555511936,Yaigojé Apaporis,II,0,10565.491651932,10557.4065293389,False,Unknown,Designated,2009,COL,Federal or national ministry or agency
Polygon,555592730,Parcela No. 12 Parcelación Las Brisas,VI,0,0.04505367186287,0.0450536744874986,False,Unknown,Designated,2005,COL,Individual landowners
Polygon,555704186,El Limón,VI,0,0.39964951730111,0.399443697756218,False,Unknown,Designated,2017,COL,Individual landowners
Polygon,555555706,La Estrella la Cabaña Dulima,VI,0,2.1261551946216,2.1261551887246,False,Unknown,Designated,2001,COL,Sub-national ministry or agency
Polygon,555636214,La Bretaña,VI,0,0.13239735978387,0.13239736089063,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,555636037,La Cascada,VI,0,0.38350640525774,0.383506414330395,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555704129,Catigua,VI,0,0.014127392782263,0.0141258702229211,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555555963,De Las Aves Colibrí Del Sol,VI,0,13.285683847742,13.2856837403162,False,Unknown,Designated,2006,COL,Individual landowners
Polygon,555636007,El Tenjo,VI,0,2.4315136581481,2.43151365797952,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555636048,Páramo Mamapacha y Bijagual,VI,0,250.99206164045,250.992061624104,False,Unknown,Designated,2017,COL,Sub-national ministry or agency
Polygon,555704242,El Pedregal,VI,0,0.10623623275102,0.106154199377519,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555636283,La Suiza,VI,0,0.60735108805821,0.607351090808715,False,Unknown,Designated,2015,COL,Individual landowners
Polygon,100722,De Urrao,VI,0,298.62564063606,298.625640716358,False,Unknown,Designated,1975,COL,Federal or national ministry or agency
Polygon,555636252,El Vergel,VI,0,0.16191262615218,0.161912606086279,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555697674,Maindes,VI,0,0.29325586975645,0.293255869209568,False,Unknown,Designated,2014,COL,Individual landowners
Polygon,555697996,Providencia,VI,0,0.17074460752983,0.170644153016698,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636189,Monte Heliconia,VI,0,0.16680114658076,0.166801148596895,False,Unknown,Designated,2013,COL,Individual landowners
Polygon,555704193,Jardín Colibrí una Escuela de Vida,VI,0,0.012799205142487,0.0127990874294184,False,Unknown,Designated,2018,COL,Individual landowners
Polygon,555636268,Jardín Botánico de la Macarena I,VI,0,0.52078056571441,0.520780552126277,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555697844,"Semilla de Agua, Fuente de Vida",VI,0,0.091165930461403,0.0911635077265144,False,Unknown,Designated,2019,COL,Individual landowners
Polygon,555636032,Campohermoso,VI,0,0.56581995849915,0.565819964669884,False,Unknown,Designated,2016,COL,Individual landowners
Polygon,555556035,La Macarena,VI,0,3.7453448749354,3.74534486415706,False,Unknown,Designated,2008,COL,Individual landowners
Polygon,555697756,"Páramos Las Dominguez, Pan de Azúcar y Valle Bonito",VI,0,158.16526809982,158.115784701063,False,Unknown,Designated,2018,COL,Sub-national ministry or agency
